location,date,total_cases,new_cases
Belgium,2023-05-14,4798176,1361
Belize,2023-05-14,70782,0
Benin,2023-05-14,28014,0
Bermuda,2023-05-14,18860,0
Bhutan,2023-05-14,62668,0
Bolivia,2023-05-14,1197983,333
Bonaire Sint Eustatius and Saba,2023-05-14,11909,0
Bosnia and Herzegovina,2023-05-14,402927,6
Botswana,2023-05-14,329862,0
Brazil,2023-05-14,37511921,23950
British Virgin Islands,2023-05-14,7305,0
Brunei,2023-05-14,299505,6861
Bulgaria,2023-05-14,1295312,718
Burkina Faso,2023-05-14,22056,0
Burundi,2023-05-14,53749,9
Cambodia,2023-05-14,138736,1
Cameroon,2023-05-14,125036,0
Canada,2023-05-14,4670563,4633
Cape Verde,2023-05-14,63741,128
Cayman Islands,2023-05-14,31472,0
Central African Republic,2023-05-14,15367,0
Chad,2023-05-14,7698,0
Chile,2023-05-14,5286098,952
China,2023-05-14,99255557,4440
Colombia,2023-05-14,6365994,732
Comoros,2023-05-14,9109,0
Congo,2023-05-14,25194,2
Cook Islands,2023-05-14,7079,12
Costa Rica,2023-05-14,1230552,965
Cote d'Ivoire,2023-05-14,88329,3
Croatia,2023-05-14,1273256,370
Cuba,2023-05-14,1113594,194
Curacao,2023-05-14,45812,0
Cyprus,2023-05-14,660854,0
Czechia,2023-05-14,4641422,453
Democratic Republic of Congo,2023-05-14,96652,249
Denmark,2023-05-14,3412926,602
Djibouti,2023-05-14,15690,0
Dominica,2023-05-14,15760,0
Dominican Republic,2023-05-14,661103,0
East Timor,2023-05-14,23442,11
Ecuador,2023-05-14,1062275,509
Egypt,2023-05-14,516023,0
El Salvador,2023-05-14,201785,0
Equatorial Guinea,2023-05-14,17130,0
Eritrea,2023-05-14,10189,0
Estonia,2023-05-14,600928,193
Eswatini,2023-05-14,74728,30
Ethiopia,2023-05-14,500868,15
Europe,2023-05-14,248546077,119133
European Union (27),2023-05-14,183366390,82439
Falkland Islands,2023-05-14,1923,0
Faroe Islands,2023-05-14,34658,0
Fiji,2023-05-14,68921,0
Finland,2023-05-14,1479169,979
France,2023-05-14,38898196,24280
French Guiana,2023-05-14,98041,0
French Polynesia,2023-05-14,78545,27
Gabon,2023-05-14,48992,0
Gambia,2023-05-14,12626,0
Georgia,2023-05-14,1842425,686
Germany,2023-05-14,38419325,6708
Ghana,2023-05-14,171653,0
Gibraltar,2023-05-14,20550,0
Greece,2023-05-14,5310882,7212
Greenland,2023-05-14,11971,0
Grenada,2023-05-14,19693,0
Guadeloupe,2023-05-14,202653,0
Guam,2023-05-14,51345,105
Guatemala,2023-05-14,1250268,1445
Guernsey,2023-05-14,35326,0
Guinea,2023-05-14,38563,0
Guinea-Bissau,2023-05-14,9614,0
Guyana,2023-05-14,73207,39
Haiti,2023-05-14,34228,0
High-income countries,2023-05-14,421143471,429666
Honduras,2023-05-14,472594,61
Hungary,2023-05-14,2202179,355
Iceland,2023-05-14,208630,10
India,2023-05-14,44980674,11044
Indonesia,2023-05-14,6797336,9982
Iran,2023-05-14,7610676,754
Iraq,2023-05-14,2465545,0
Ireland,2023-05-14,1711519,492
Isle of Man,2023-05-14,38008,0
Israel,2023-05-14,4824518,1169
Italy,2023-05-14,25832513,17110
Jamaica,2023-05-14,154874,88
Japan,2023-05-14,33803572,24579
Jersey,2023-05-14,66391,0
Jordan,2023-05-14,1746997,0
Kazakhstan,2023-05-14,1502857,0
Kenya,2023-05-14,343074,0
Kiribati,2023-05-14,5025,0
Kosovo,2023-05-14,273878,11
Kuwait,2023-05-14,665885,34
Kyrgyzstan,2023-05-14,88777,1
Laos,2023-05-14,218098,13
Latvia,2023-05-14,975392,67
Lebanon,2023-05-14,1237556,429
Lesotho,2023-05-14,34490,0
Liberia,2023-05-14,8090,0
Libya,2023-05-14,507253,1
Liechtenstein,2023-05-14,21468,3
Lithuania,2023-05-14,1319483,504
Low-income countries,2023-05-14,1918914,2273
Lower-middle-income countries,2023-05-14,91711728,48327
Luxembourg,2023-05-14,382451,152
Madagascar,2023-05-14,68266,13
Malawi,2023-05-14,88638,0
Malaysia,2023-05-14,5079436,7596
Maldives,2023-05-14,186589,63
Mali,2023-05-14,33147,3
Malta,2023-05-14,118620,57
Marshall Islands,2023-05-14,16081,0
Martinique,2023-05-14,229900,0
Mauritania,2023-05-14,63663,10
Mauritius,2023-05-14,304233,1538
Mayotte,2023-05-14,42027,0
Mexico,2023-05-14,7608416,7429
Micronesia (country),2023-05-14,26453,0
Moldova,2023-05-14,620519,76
Monaco,2023-05-14,16775,12
Mongolia,2023-05-14,1008265,227
Montenegro,2023-05-14,251194,134
Montserrat,2023-05-14,1403,0
Morocco,2023-05-14,1274180,348
Mozambique,2023-05-14,233417,0
Myanmar,2023-05-14,637249,1218
Namibia,2023-05-14,171310,0
Nauru,2023-05-14,5393,0
Nepal,2023-05-14,1003222,132
Netherlands,2023-05-14,8614918,446
New Caledonia,2023-05-14,80058,0
New Zealand,2023-05-14,2272229,11103
Nicaragua,2023-05-14,15713,9
Niger,2023-05-14,9513,0
Nigeria,2023-05-14,266675,0
Niue,2023-05-14,801,54
North America,2023-05-14,124296338,115277
North Korea,2023-05-14,0,0
North Macedonia,2023-05-14,348294,19
Northern Mariana Islands,2023-05-14,13896,24
Norway,2023-05-14,1484471,339
Oceania,2023-05-14,14087556,43199
Oman,2023-05-14,399449,0
Pakistan,2023-05-14,1580631,0
Palau,2023-05-14,6000,0
Palestine,2023-05-14,703228,0
Panama,2023-05-14,1037978,654
Papua New Guinea,2023-05-14,46864,14
Paraguay,2023-05-14,735759,0
Peru,2023-05-14,4505220,1998
Philippines,2023-05-14,4113093,12225
Pitcairn,2023-05-14,4,0
Poland,2023-05-14,6515619,805
Portugal,2023-05-14,5582122,1333
Puerto Rico,2023-05-14,1235650,6240
Qatar,2023-05-14,510979,1539
Reunion,2023-05-14,494595,0
Romania,2023-05-14,3399977,2612
Russia,2023-05-14,22898376,19727
Rwanda,2023-05-14,133194,0
Saint Barthelemy,2023-05-14,5486,0
Saint Helena,2023-05-14,2166,0
Saint Kitts and Nevis,2023-05-14,6600,1
Saint Lucia,2023-05-14,30052,0
Saint Martin (French part),2023-05-14,12300,0
Saint Pierre and Miquelon,2023-05-14,3426,0
Saint Vincent and the Grenadines,2023-05-14,9631,12
Samoa,2023-05-14,16763,0
San Marino,2023-05-14,24245,37
Sao Tome and Principe,2023-05-14,6575,6
Saudi Arabia,2023-05-14,841469,0
Senegal,2023-05-14,88998,1
Serbia,2023-05-14,2538544,1752
Seychelles,2023-05-14,50937,0
Sierra Leone,2023-05-14,7762,0
Singapore,2023-05-14,2414394,22624
Sint Maarten (Dutch part),2023-05-14,11030,0
Slovakia,2023-05-14,1866647,177
Slovenia,2023-05-14,1343897,182
Solomon Islands,2023-05-14,21611,0
Somalia,2023-05-14,27334,0
South Africa,2023-05-14,4072533,0
South America,2023-05-14,68556461,28513
South Korea,2023-05-14,31408102,130356
South Sudan,2023-05-14,18368,0
Spain,2023-05-14,13930576,11262
Sri Lanka,2023-05-14,672283,68
Sudan,2023-05-14,63993,0
Suriname,2023-05-14,82495,0
Sweden,2023-05-14,2708117,948
Switzerland,2023-05-14,4404342,851
Syria,2023-05-14,57423,0
Tajikistan,2023-05-14,17786,0
Tanzania,2023-05-14,43078,0
Thailand,2023-05-14,4736356,2356
Togo,2023-05-14,39491,1
Tokelau,2023-05-14,5,0
Tonga,2023-05-14,16817,1
Trinidad and Tobago,2023-05-14,191496,0
Tunisia,2023-05-14,1153063,186
Turkey,2023-05-14,17004677,0
Turkmenistan,2023-05-14,0,0
Turks and Caicos Islands,2023-05-14,6588,0
Tuvalu,2023-05-14,2779,0
Uganda,2023-05-14,170775,0
Ukraine,2023-05-14,5507443,4739
United Arab Emirates,2023-05-14,1065607,1370
United Kingdom,2023-05-14,24607480,8978
United States,2023-05-14,103436829,93260
United States Virgin Islands,2023-05-14,24994,58
Upper-middle-income countries,2023-05-14,249643737,86571
Uruguay,2023-05-14,1037893,0
Uzbekistan,2023-05-14,170631,231
Vanuatu,2023-05-14,12016,0
Vatican,2023-05-14,26,0
Venezuela,2023-05-14,552695,0
Vietnam,2023-05-14,11589567,15636
Wallis and Futuna,2023-05-14,3427,0
World,2023-05-14,765586315,566903
Yemen,2023-05-14,11945,0
Zambia,2023-05-14,343995,84
Zimbabwe,2023-05-14,264841,75
Afghanistan,2023-05-13,216756,0
Africa,2023-05-13,13085181,0
Albania,2023-05-13,334090,0
Algeria,2023-05-13,271765,0
American Samoa,2023-05-13,8331,0
Andorra,2023-05-13,48015,0
Angola,2023-05-13,105561,0
Anguilla,2023-05-13,3904,0
Antigua and Barbuda,2023-05-13,9106,0
Argentina,2023-05-13,10044957,0
Armenia,2023-05-13,449113,0
Aruba,2023-05-13,44180,0
Asia,2023-05-13,296753921,0
Australia,2023-05-13,11295254,0
Austria,2023-05-13,6068853,0
Azerbaijan,2023-05-13,831540,0
Bahamas,2023-05-13,38084,0
Bahrain,2023-05-13,696614,0
Bangladesh,2023-05-13,2038338,0
Barbados,2023-05-13,107566,0
Belarus,2023-05-13,994037,0
Belgium,2023-05-13,4796815,0
Belize,2023-05-13,70782,0
Benin,2023-05-13,28014,0
Bermuda,2023-05-13,18860,0
Bhutan,2023-05-13,62668,0
Bolivia,2023-05-13,1197650,0
Bonaire Sint Eustatius and Saba,2023-05-13,11909,0
Bosnia and Herzegovina,2023-05-13,402921,0
Botswana,2023-05-13,329862,0
Brazil,2023-05-13,37487971,0
British Virgin Islands,2023-05-13,7305,0
Brunei,2023-05-13,292644,0
Bulgaria,2023-05-13,1294594,0
Burkina Faso,2023-05-13,22056,0
Burundi,2023-05-13,53740,0
Cambodia,2023-05-13,138735,0
Cameroon,2023-05-13,125036,0
Canada,2023-05-13,4665930,0
Cape Verde,2023-05-13,63613,0
Cayman Islands,2023-05-13,31472,0
Central African Republic,2023-05-13,15367,0
Chad,2023-05-13,7698,0
Chile,2023-05-13,5285146,0
China,2023-05-13,99251117,0
Colombia,2023-05-13,6365262,0
Comoros,2023-05-13,9109,0
Congo,2023-05-13,25192,0
Cook Islands,2023-05-13,7067,0
Costa Rica,2023-05-13,1229587,0
Cote d'Ivoire,2023-05-13,88326,0
Croatia,2023-05-13,1272886,0
Cuba,2023-05-13,1113400,0
Curacao,2023-05-13,45812,0
Cyprus,2023-05-13,660854,0
Czechia,2023-05-13,4640969,0
Democratic Republic of Congo,2023-05-13,96403,0
Denmark,2023-05-13,3412324,0
Djibouti,2023-05-13,15690,0
Dominica,2023-05-13,15760,0
Dominican Republic,2023-05-13,661103,0
East Timor,2023-05-13,23431,0
Ecuador,2023-05-13,1061766,0
Egypt,2023-05-13,516023,0
El Salvador,2023-05-13,201785,0
Equatorial Guinea,2023-05-13,17130,0
Eritrea,2023-05-13,10189,0
Estonia,2023-05-13,600735,0
Eswatini,2023-05-13,74698,0
Ethiopia,2023-05-13,500853,0
Europe,2023-05-13,248426944,0
European Union (27),2023-05-13,183283951,0
Falkland Islands,2023-05-13,1923,0
Faroe Islands,2023-05-13,34658,0
Fiji,2023-05-13,68921,0
Finland,2023-05-13,1478190,0
France,2023-05-13,38873916,0
French Guiana,2023-05-13,98041,0
French Polynesia,2023-05-13,78518,0
Gabon,2023-05-13,48992,0
Gambia,2023-05-13,12626,0
Georgia,2023-05-13,1841739,0
Germany,2023-05-13,38412617,0
Ghana,2023-05-13,171653,0
Gibraltar,2023-05-13,20550,0
Greece,2023-05-13,5303670,0
Greenland,2023-05-13,11971,0
Grenada,2023-05-13,19693,0
Guadeloupe,2023-05-13,202653,0
Guam,2023-05-13,51240,0
Guatemala,2023-05-13,1248823,0
Guernsey,2023-05-13,35326,0
Guinea,2023-05-13,38563,0
Guinea-Bissau,2023-05-13,9614,0
Guyana,2023-05-13,73168,0
Haiti,2023-05-13,34228,0
High-income countries,2023-05-13,420713805,0
Honduras,2023-05-13,472533,0
Hungary,2023-05-13,2201824,0
Iceland,2023-05-13,208620,0
India,2023-05-13,44969630,0
Indonesia,2023-05-13,6787354,0
Iran,2023-05-13,7609922,0
Iraq,2023-05-13,2465545,0
Ireland,2023-05-13,1711027,0
Isle of Man,2023-05-13,38008,0
Israel,2023-05-13,4823349,0
Italy,2023-05-13,25815403,0
Jamaica,2023-05-13,154786,0
Japan,2023-05-13,33778993,0
Jersey,2023-05-13,66391,0
Jordan,2023-05-13,1746997,0
Kazakhstan,2023-05-13,1502857,0
Kenya,2023-05-13,343074,0
Kiribati,2023-05-13,5025,0
Kosovo,2023-05-13,273867,0
Kuwait,2023-05-13,665851,0
Kyrgyzstan,2023-05-13,88776,0
Laos,2023-05-13,218085,0
Latvia,2023-05-13,975325,0
Lebanon,2023-05-13,1237127,0
Lesotho,2023-05-13,34490,0
Liberia,2023-05-13,8090,0
Libya,2023-05-13,507252,0
Liechtenstein,2023-05-13,21465,0
Lithuania,2023-05-13,1318979,0
Low-income countries,2023-05-13,1916641,0
Lower-middle-income countries,2023-05-13,91663401,0
Luxembourg,2023-05-13,382299,0
Madagascar,2023-05-13,68253,0
Malawi,2023-05-13,88638,0
Malaysia,2023-05-13,5071840,0
Maldives,2023-05-13,186526,0
Mali,2023-05-13,33144,0
Malta,2023-05-13,118563,0
Marshall Islands,2023-05-13,16081,0
Martinique,2023-05-13,229900,0
Mauritania,2023-05-13,63653,0
Mauritius,2023-05-13,302695,0
Mayotte,2023-05-13,42027,0
Mexico,2023-05-13,7600987,0
Micronesia (country),2023-05-13,26453,0
Moldova,2023-05-13,620443,0
Monaco,2023-05-13,16763,0
Mongolia,2023-05-13,1008038,0
Montenegro,2023-05-13,251060,0
Montserrat,2023-05-13,1403,0
Morocco,2023-05-13,1273832,0
Mozambique,2023-05-13,233417,0
Myanmar,2023-05-13,636031,0
Namibia,2023-05-13,171310,0
Nauru,2023-05-13,5393,0
Nepal,2023-05-13,1003090,0
Netherlands,2023-05-13,8614472,0
New Caledonia,2023-05-13,80058,0
New Zealand,2023-05-13,2261126,0
Nicaragua,2023-05-13,15704,0
Niger,2023-05-13,9513,0
Nigeria,2023-05-13,266675,0
Niue,2023-05-13,747,0
North America,2023-05-13,124181061,0
North Korea,2023-05-13,0,0
North Macedonia,2023-05-13,348275,0
Northern Mariana Islands,2023-05-13,13872,0
Norway,2023-05-13,1484132,0
Oceania,2023-05-13,14044357,0
Oman,2023-05-13,399449,0
Pakistan,2023-05-13,1580631,0
Palau,2023-05-13,6000,0
Palestine,2023-05-13,703228,0
Panama,2023-05-13,1037324,0
Papua New Guinea,2023-05-13,46850,0
Paraguay,2023-05-13,735759,0
Peru,2023-05-13,4503222,0
Philippines,2023-05-13,4100868,0
Pitcairn,2023-05-13,4,0
Poland,2023-05-13,6514814,0
Portugal,2023-05-13,5580789,0
Puerto Rico,2023-05-13,1229410,0
Qatar,2023-05-13,509440,0
Reunion,2023-05-13,494595,0
Romania,2023-05-13,3397365,0
Russia,2023-05-13,22878649,0
Rwanda,2023-05-13,133194,0
Saint Barthelemy,2023-05-13,5486,0
Saint Helena,2023-05-13,2166,0
Saint Kitts and Nevis,2023-05-13,6599,0
Saint Lucia,2023-05-13,30052,0
Saint Martin (French part),2023-05-13,12300,0
Saint Pierre and Miquelon,2023-05-13,3426,0
Saint Vincent and the Grenadines,2023-05-13,9619,0
Samoa,2023-05-13,16763,0
San Marino,2023-05-13,24208,0
Sao Tome and Principe,2023-05-13,6569,0
Saudi Arabia,2023-05-13,841469,0
Senegal,2023-05-13,88997,0
Serbia,2023-05-13,2536792,0
Seychelles,2023-05-13,50937,0
Sierra Leone,2023-05-13,7762,0
Singapore,2023-05-13,2391770,0
Sint Maarten (Dutch part),2023-05-13,11030,0
Slovakia,2023-05-13,1866470,0
Slovenia,2023-05-13,1343715,0
Solomon Islands,2023-05-13,21611,0
Somalia,2023-05-13,27334,0
South Africa,2023-05-13,4072533,0
South America,2023-05-13,68527948,0
South Korea,2023-05-13,31277746,0
South Sudan,2023-05-13,18368,0
Spain,2023-05-13,13919314,0
Sri Lanka,2023-05-13,672215,0
Sudan,2023-05-13,63993,0
Suriname,2023-05-13,82495,0
Sweden,2023-05-13,2707169,0
Switzerland,2023-05-13,4403491,0
Syria,2023-05-13,57423,0
Tajikistan,2023-05-13,17786,0
Tanzania,2023-05-13,43078,0
Thailand,2023-05-13,4734000,0
Togo,2023-05-13,39490,0
Tokelau,2023-05-13,5,0
Tonga,2023-05-13,16816,0
Trinidad and Tobago,2023-05-13,191496,0
Tunisia,2023-05-13,1152877,0
Turkey,2023-05-13,17004677,0
Turkmenistan,2023-05-13,0,0
Turks and Caicos Islands,2023-05-13,6588,0
Tuvalu,2023-05-13,2779,0
Uganda,2023-05-13,170775,0
Ukraine,2023-05-13,5502704,0
United Arab Emirates,2023-05-13,1064237,0
United Kingdom,2023-05-13,24598502,0
United States,2023-05-13,103343569,0
United States Virgin Islands,2023-05-13,24936,0
Upper-middle-income countries,2023-05-13,249557166,0
Uruguay,2023-05-13,1037893,0
Uzbekistan,2023-05-13,170400,0
Vanuatu,2023-05-13,12016,0
Vatican,2023-05-13,26,0
Venezuela,2023-05-13,552695,0
Vietnam,2023-05-13,11573931,0
Wallis and Futuna,2023-05-13,3427,0
World,2023-05-13,765019412,0
Yemen,2023-05-13,11945,0
Zambia,2023-05-13,343911,0
Zimbabwe,2023-05-13,264766,0
Afghanistan,2023-05-12,216756,0
Africa,2023-05-12,13085181,0
Albania,2023-05-12,334090,0
Algeria,2023-05-12,271765,0
American Samoa,2023-05-12,8331,0
Andorra,2023-05-12,48015,0
Angola,2023-05-12,105561,0
Anguilla,2023-05-12,3904,0
Antigua and Barbuda,2023-05-12,9106,0
Argentina,2023-05-12,10044957,0
Armenia,2023-05-12,449113,0
Aruba,2023-05-12,44180,0
Asia,2023-05-12,296753921,0
Australia,2023-05-12,11295254,0
Austria,2023-05-12,6068853,0
Azerbaijan,2023-05-12,831540,0
Bahamas,2023-05-12,38084,0
Bahrain,2023-05-12,696614,0
Bangladesh,2023-05-12,2038338,0
Barbados,2023-05-12,107566,0
Belarus,2023-05-12,994037,0
Belgium,2023-05-12,4796815,0
Belize,2023-05-12,70782,0
Benin,2023-05-12,28014,0
Bermuda,2023-05-12,18860,0
Bhutan,2023-05-12,62668,0
Bolivia,2023-05-12,1197650,0
Bonaire Sint Eustatius and Saba,2023-05-12,11909,0
Bosnia and Herzegovina,2023-05-12,402921,0
Botswana,2023-05-12,329862,0
Brazil,2023-05-12,37487971,0
British Virgin Islands,2023-05-12,7305,0
Brunei,2023-05-12,292644,0
Bulgaria,2023-05-12,1294594,0
Burkina Faso,2023-05-12,22056,0
Burundi,2023-05-12,53740,0
Cambodia,2023-05-12,138735,0
Cameroon,2023-05-12,125036,0
Canada,2023-05-12,4665930,0
Cape Verde,2023-05-12,63613,0
Cayman Islands,2023-05-12,31472,0
Central African Republic,2023-05-12,15367,0
Chad,2023-05-12,7698,0
Chile,2023-05-12,5285146,0
China,2023-05-12,99251117,0
Colombia,2023-05-12,6365262,0
Comoros,2023-05-12,9109,0
Congo,2023-05-12,25192,0
Cook Islands,2023-05-12,7067,0
Costa Rica,2023-05-12,1229587,0
Cote d'Ivoire,2023-05-12,88326,0
Croatia,2023-05-12,1272886,0
Cuba,2023-05-12,1113400,0
Curacao,2023-05-12,45812,0
Cyprus,2023-05-12,660854,0
Czechia,2023-05-12,4640969,0
Democratic Republic of Congo,2023-05-12,96403,0
Denmark,2023-05-12,3412324,0
Djibouti,2023-05-12,15690,0
Dominica,2023-05-12,15760,0
Dominican Republic,2023-05-12,661103,0
East Timor,2023-05-12,23431,0
Ecuador,2023-05-12,1061766,0
Egypt,2023-05-12,516023,0
El Salvador,2023-05-12,201785,0
Equatorial Guinea,2023-05-12,17130,0
Eritrea,2023-05-12,10189,0
Estonia,2023-05-12,600735,0
Eswatini,2023-05-12,74698,0
Ethiopia,2023-05-12,500853,0
Europe,2023-05-12,248426944,0
European Union (27),2023-05-12,183283951,0
Falkland Islands,2023-05-12,1923,0
Faroe Islands,2023-05-12,34658,0
Fiji,2023-05-12,68921,0
Finland,2023-05-12,1478190,0
France,2023-05-12,38873916,0
French Guiana,2023-05-12,98041,0
French Polynesia,2023-05-12,78518,0
Gabon,2023-05-12,48992,0
Gambia,2023-05-12,12626,0
Georgia,2023-05-12,1841739,0
Germany,2023-05-12,38412617,0
Ghana,2023-05-12,171653,0
Gibraltar,2023-05-12,20550,0
Greece,2023-05-12,5303670,0
Greenland,2023-05-12,11971,0
Grenada,2023-05-12,19693,0
Guadeloupe,2023-05-12,202653,0
Guam,2023-05-12,51240,0
Guatemala,2023-05-12,1248823,0
Guernsey,2023-05-12,35326,0
Guinea,2023-05-12,38563,0
Guinea-Bissau,2023-05-12,9614,0
Guyana,2023-05-12,73168,0
Haiti,2023-05-12,34228,0
High-income countries,2023-05-12,420713805,0
Honduras,2023-05-12,472533,0
Hungary,2023-05-12,2201824,0
Iceland,2023-05-12,208620,0
India,2023-05-12,44969630,0
Indonesia,2023-05-12,6787354,0
Iran,2023-05-12,7609922,0
Iraq,2023-05-12,2465545,0
Ireland,2023-05-12,1711027,0
Isle of Man,2023-05-12,38008,0
Israel,2023-05-12,4823349,0
Italy,2023-05-12,25815403,0
Jamaica,2023-05-12,154786,0
Japan,2023-05-12,33778993,0
Jersey,2023-05-12,66391,0
Jordan,2023-05-12,1746997,0
Kazakhstan,2023-05-12,1502857,0
Kenya,2023-05-12,343074,0
Kiribati,2023-05-12,5025,0
Kosovo,2023-05-12,273867,0
Kuwait,2023-05-12,665851,0
Kyrgyzstan,2023-05-12,88776,0
Laos,2023-05-12,218085,0
Latvia,2023-05-12,975325,0
Lebanon,2023-05-12,1237127,0
Lesotho,2023-05-12,34490,0
Liberia,2023-05-12,8090,0
Libya,2023-05-12,507252,0
Liechtenstein,2023-05-12,21465,0
Lithuania,2023-05-12,1318979,0
Low-income countries,2023-05-12,1916641,0
Lower-middle-income countries,2023-05-12,91663401,0
Luxembourg,2023-05-12,382299,0
Madagascar,2023-05-12,68253,0
Malawi,2023-05-12,88638,0
Malaysia,2023-05-12,5071840,0
Maldives,2023-05-12,186526,0
Mali,2023-05-12,33144,0
Malta,2023-05-12,118563,0
Marshall Islands,2023-05-12,16081,0
Martinique,2023-05-12,229900,0
Mauritania,2023-05-12,63653,0
Mauritius,2023-05-12,302695,0
Mayotte,2023-05-12,42027,0
Mexico,2023-05-12,7600987,0
Micronesia (country),2023-05-12,26453,0
Moldova,2023-05-12,620443,0
Monaco,2023-05-12,16763,0
Mongolia,2023-05-12,1008038,0
Montenegro,2023-05-12,251060,0
Montserrat,2023-05-12,1403,0
Morocco,2023-05-12,1273832,0
Mozambique,2023-05-12,233417,0
Myanmar,2023-05-12,636031,0
Namibia,2023-05-12,171310,0
Nauru,2023-05-12,5393,0
Nepal,2023-05-12,1003090,0
Netherlands,2023-05-12,8614472,0
New Caledonia,2023-05-12,80058,0
New Zealand,2023-05-12,2261126,0
Nicaragua,2023-05-12,15704,0
Niger,2023-05-12,9513,0
Nigeria,2023-05-12,266675,0
Niue,2023-05-12,747,0
North America,2023-05-12,124181061,0
North Korea,2023-05-12,0,0
North Macedonia,2023-05-12,348275,0
Northern Mariana Islands,2023-05-12,13872,0
Norway,2023-05-12,1484132,0
Oceania,2023-05-12,14044357,0
Oman,2023-05-12,399449,0
Pakistan,2023-05-12,1580631,0
Palau,2023-05-12,6000,0
Palestine,2023-05-12,703228,0
Panama,2023-05-12,1037324,0
Papua New Guinea,2023-05-12,46850,0
Paraguay,2023-05-12,735759,0
Peru,2023-05-12,4503222,0
Philippines,2023-05-12,4100868,0
Pitcairn,2023-05-12,4,0
Poland,2023-05-12,6514814,0
Portugal,2023-05-12,5580789,0
Puerto Rico,2023-05-12,1229410,0
Qatar,2023-05-12,509440,0
Reunion,2023-05-12,494595,0
Romania,2023-05-12,3397365,0
Russia,2023-05-12,22878649,0
Rwanda,2023-05-12,133194,0
Saint Barthelemy,2023-05-12,5486,0
Saint Helena,2023-05-12,2166,0
Saint Kitts and Nevis,2023-05-12,6599,0
Saint Lucia,2023-05-12,30052,0
Saint Martin (French part),2023-05-12,12300,0
Saint Pierre and Miquelon,2023-05-12,3426,0
Saint Vincent and the Grenadines,2023-05-12,9619,0
Samoa,2023-05-12,16763,0
San Marino,2023-05-12,24208,0
Sao Tome and Principe,2023-05-12,6569,0
Saudi Arabia,2023-05-12,841469,0
Senegal,2023-05-12,88997,0
Serbia,2023-05-12,2536792,0
Seychelles,2023-05-12,50937,0
Sierra Leone,2023-05-12,7762,0
Singapore,2023-05-12,2391770,0
Sint Maarten (Dutch part),2023-05-12,11030,0
Slovakia,2023-05-12,1866470,0
Slovenia,2023-05-12,1343715,0
Solomon Islands,2023-05-12,21611,0
Somalia,2023-05-12,27334,0
South Africa,2023-05-12,4072533,0
South America,2023-05-12,68527948,0
South Korea,2023-05-12,31277746,0
South Sudan,2023-05-12,18368,0
Spain,2023-05-12,13919314,0
Sri Lanka,2023-05-12,672215,0
Sudan,2023-05-12,63993,0
Suriname,2023-05-12,82495,0
Sweden,2023-05-12,2707169,0
Switzerland,2023-05-12,4403491,0
Syria,2023-05-12,57423,0
Tajikistan,2023-05-12,17786,0
Tanzania,2023-05-12,43078,0
Thailand,2023-05-12,4734000,0
Togo,2023-05-12,39490,0
Tokelau,2023-05-12,5,0
Tonga,2023-05-12,16816,0
Trinidad and Tobago,2023-05-12,191496,0
Tunisia,2023-05-12,1152877,0
Turkey,2023-05-12,17004677,0
Turkmenistan,2023-05-12,0,0
Turks and Caicos Islands,2023-05-12,6588,0
Tuvalu,2023-05-12,2779,0
Uganda,2023-05-12,170775,0
Ukraine,2023-05-12,5502704,0
United Arab Emirates,2023-05-12,1064237,0
United Kingdom,2023-05-12,24598502,0
United States,2023-05-12,103343569,0
United States Virgin Islands,2023-05-12,24936,0
Upper-middle-income countries,2023-05-12,249557166,0
Uruguay,2023-05-12,1037893,0
Uzbekistan,2023-05-12,170400,0
Vanuatu,2023-05-12,12016,0
Vatican,2023-05-12,26,0
Venezuela,2023-05-12,552695,0
